 935.106944    -0.713820    -5.962158     2.240109
 935.107639    -0.597275    -5.859970     2.147788
 935.108333    -0.315383    -5.800705     2.032097
 935.109028    -0.073324    -5.756516     1.767358
 935.109722     0.105189    -5.900620     1.842898
 935.110417     0.300384    -5.893066     1.753868
 935.111111     0.348835    -6.216202     1.595678
 935.111806     0.326319    -6.337463     1.492529
 935.112500     0.431045    -6.575546     1.437272
 935.113194     0.519655    -6.773331     1.479774
 935.113889     0.513292    -7.074249     1.425493
 935.114583     0.267177    -7.157608     1.504395
 935.115278     0.258280    -7.238281     1.669692
 935.115972     0.238977    -7.260345     1.712091
 935.116667     0.224424    -7.313873     1.759236
 935.117361     0.299477    -7.310455     1.733108
 935.118056     0.476401    -7.449829     1.712752
 935.118750     0.428306    -7.571594     1.596317
 935.119444     0.445262    -7.689117     1.510804
 935.120139     0.358239    -7.639908     1.370966
 935.120833     0.296350    -7.645065     1.323973
 935.121528     0.584747    -7.719391     1.187595
 935.122222     0.473192    -7.311630     1.206564
 935.122917          NaN          NaN          NaN
 935.123611          NaN          NaN          NaN
 935.124306          NaN          NaN          NaN
 935.125000          NaN          NaN          NaN
 935.125694          NaN          NaN          NaN
 935.126389          NaN          NaN          NaN
 935.127083          NaN          NaN          NaN
 935.127778          NaN          NaN          NaN
 935.128472          NaN          NaN          NaN
 935.129167          NaN          NaN          NaN
 935.129861          NaN          NaN          NaN
 935.130556          NaN          NaN          NaN
 935.131250          NaN          NaN          NaN
 935.131944          NaN          NaN          NaN
 935.132639          NaN          NaN          NaN
 935.133333          NaN          NaN          NaN
 935.134028          NaN          NaN          NaN
 935.134722          NaN          NaN          NaN
 935.135417          NaN          NaN          NaN
 935.136111          NaN          NaN          NaN
 935.136806          NaN          NaN          NaN
 935.137500          NaN          NaN          NaN
 935.138194          NaN          NaN          NaN
 935.138889          NaN          NaN          NaN
 935.139583          NaN          NaN          NaN
 935.140278          NaN          NaN          NaN
 935.140972          NaN          NaN          NaN
 935.141667          NaN          NaN          NaN
 935.142361          NaN          NaN          NaN
 935.143056          NaN          NaN          NaN
 935.143750     1.126270    -8.452515     1.101660
 935.144444     1.042757    -8.425278     1.122542
 935.145139     1.078436    -8.437515     1.030243
 935.145833     1.109549    -8.422760     0.998337
 935.146528     1.230635    -8.433136     0.949146
 935.147222     1.291908    -8.418526     0.832002
 935.147917     1.301638    -8.371193     0.681906
 935.148611     1.313877    -8.334328     0.490443
 935.149306     1.349926    -8.305481     0.434601
 935.150000     1.419014    -8.399467     0.491539
 935.150694     1.411993    -8.432152     0.399263
 935.151389     1.452259    -8.475029     0.327040
 935.152083     1.411413    -8.496292     0.289097
 935.152778     1.643011    -8.428986     0.183666
 935.153472     1.738373    -8.417801     0.041509
 935.154167     1.785133    -8.484184    -0.076076
 935.154861     1.819799    -8.499336    -0.230625
 935.155556     1.946865    -8.525070    -0.159548
 935.156250     2.027370    -8.496628    -0.137796
 935.156944     2.097887    -8.464943     0.011891
 935.157639     2.137754    -8.398796     0.089314
 935.158333     2.115763    -8.343529     0.178697
 935.159028     2.128584    -8.287796     0.245567
 935.159722     2.156698    -8.261765     0.285098
 935.160417     2.104620    -8.174622     0.332167
 935.161111     2.165552    -8.094612     0.370948
 935.161806     2.235975    -8.022263     0.406278
 935.162500     2.286419    -7.923538     0.363707
 935.163194     2.303791    -7.872955     0.290153
 935.163889     2.298904    -7.806221     0.277637
 935.164583     2.327921    -7.771637     0.227165
 935.165278     2.300568    -7.742554     0.216418
 935.165972     2.240286    -7.680862     0.170951
 935.166667     2.195265    -7.641830     0.133448
 935.167361     2.133053    -7.585289     0.149978
 935.168056     2.124474    -7.576714     0.174817
 935.168750     2.110258    -7.540459     0.196646
 935.169444     2.052500    -7.489792     0.317690
 935.170139     1.974642    -7.463364     0.437182
 935.170833     1.952055    -7.423927     0.475205
 935.171528     1.853718    -7.375656     0.532655
 935.172222     1.770489    -7.344604     0.625517
 935.172917     1.668034    -7.326508     0.661590
 935.173611     1.619724    -7.301857     0.711479
 935.174306     1.573517    -7.287155     0.728449
 935.175000     1.482229    -7.282021     0.699109
 935.175694     1.381683    -7.325684     0.576693
 935.176389     1.359127    -7.468941     0.433509
 935.177083     1.368198    -7.655312     0.287846
 935.177778     1.396505    -7.784767     0.106440
 935.178472     1.402693    -7.810791    -0.034945
 935.179167     1.434410    -7.861092    -0.188863
 935.179861     1.504171    -7.795830    -0.263196
 935.180556     1.595007    -7.752777    -0.366322
 935.181250     1.648649    -7.672630    -0.415908
 935.181944     1.719713    -7.523788    -0.460185
 935.182639     1.684412    -7.500305    -0.419948
 935.183333     1.609196    -7.490112    -0.394373
 935.184028     1.563757    -7.472069    -0.340358
 935.184722     1.596794    -7.466805    -0.302786
 935.185417     1.648144    -7.385246    -0.356442
 935.186111     1.736755    -7.395264    -0.470964
 935.186806     1.873940    -7.402893    -0.557397
 935.187500     1.865465    -7.439079    -0.660916
 935.188194     1.949430    -7.454269    -0.723294
 935.188889     1.940926    -7.466660    -0.711838
 935.189583     2.025749    -7.536148    -0.643719
 935.190278     2.061245    -7.487816    -0.560656
 935.190972     2.164873    -7.452675    -0.571498
 935.191667     2.237902    -7.448479    -0.625786
 935.192361     2.326471    -7.466057    -0.679391
 935.193056     2.394442    -7.353516    -0.693499
 935.193750     2.466089    -7.241951    -0.707710
 935.194444     2.453983    -7.278267    -0.755275
 935.195139     2.477232    -7.170982    -0.927621
 935.195833     2.465721    -7.160828    -1.119717
 935.196528     2.457815    -7.117676    -1.237326
 935.197222     2.490183    -7.069519    -1.274087
 935.197917     2.509960    -7.072510    -1.350451
 935.198611     2.603596    -7.138985    -1.349560
 935.199306     2.660507    -7.145096    -1.196762
 935.200000     2.670082    -7.156456    -1.102704
 935.200694     2.768005    -7.185417    -1.070047
 935.201389     2.664871    -7.223106    -1.078895
 935.202083     2.800365    -7.314560    -1.164517
 935.202778     2.916466    -7.363464    -1.278257
 935.203472     2.942621    -7.393288    -1.391507
 935.204167     3.002670    -7.441017    -1.506339
 935.204861     3.036819    -7.545341    -1.573097
 935.205556     3.071913    -7.599838    -1.673989
 935.206250     3.108938    -7.637581    -1.757692
 935.206944     3.140741    -7.648895    -1.779066
 935.207639     3.113983    -7.682823    -1.742035
 935.208333     3.032341    -7.758568    -1.683959
 935.209028     3.041681    -7.788017    -1.617852
 935.209722     3.059969    -7.799126    -1.511868
 935.210417     3.027531    -7.774063    -1.486906
 935.211111     3.013449    -7.754425    -1.491822
 935.211806     2.978027    -7.728821    -1.575192
 935.212500     2.953379    -7.720840    -1.578680
 935.213194     2.902603    -7.756287    -1.515928
 935.213889     2.826851    -7.735329    -1.446178
 935.214583     2.790300    -7.724609    -1.235975
 935.215278     2.823753    -7.668915    -1.101954
 935.215972     2.824326    -7.726669    -1.109779
 935.216667     2.829388    -7.760155    -1.158519
 935.217361     2.877871    -7.686737    -1.216985
 935.218056     2.820230    -7.741432    -1.265793
 935.218750     2.806524    -7.764198    -1.383385
 935.219444     2.802000    -7.822067    -1.396980
 935.220139     2.852509    -7.768227    -1.449622
 935.220833     2.944962    -7.788895    -1.568521
 935.221528     2.902992    -7.813278    -1.646699
 935.222222     2.966082    -7.750664    -1.724621
 935.222917     3.218500    -7.600327    -1.700938
 935.223611     3.135258    -7.764648    -1.623018
 935.224306     3.021608    -7.753876    -1.629534
 935.225000     2.944538    -7.736534    -1.681755
 935.225694     2.950724    -7.719185    -1.777419
 935.226389     2.887493    -7.917137    -1.933997
 935.227083     2.821226    -7.834785    -2.030023
 935.227778     2.749762    -7.751366    -2.143995
 935.228472     2.694670    -7.797546    -2.167458
 935.229167     2.680958    -7.639687    -2.204914
 935.229861     2.558178    -7.632812    -2.162098
 935.230556     2.610649    -7.550209    -2.196538
 935.231250     2.827854    -7.405838    -2.238853
 935.231944     3.053747    -7.159241    -2.169886
 935.232639     3.175800    -7.036415    -2.310726
 935.233333     3.284035    -6.780144    -2.423212
 935.234028     3.322041    -6.899483    -2.310882
 935.234722     3.389874    -6.599022    -2.311442
 935.235417     3.444834    -6.741165    -2.338779
 935.236111     3.608004    -6.655807    -2.292373
 935.236806     3.446224    -6.695251    -2.306662
 935.237500     3.532419    -6.630951    -2.321776
 935.238194     3.462185    -6.665833    -2.322537
 935.238889     3.284086    -6.636856    -2.361778
 935.239583     3.237122    -6.511124    -2.312413
 935.240278     3.148888    -6.441780    -2.301175
 935.240972     3.175713    -6.322319    -2.186380
 935.241667     3.145714    -6.317406    -2.245549
 935.242361     3.134544    -6.112793    -2.041080
 935.243056     3.008635    -5.943550    -1.951161
 935.243750     3.188881    -5.700386    -1.893226
 935.244444     3.033209    -5.620476    -1.947764
 935.245139     2.984812    -5.525902    -1.991956
 935.245833     3.045473    -5.588730    -1.828863
 935.246528     3.133125    -5.511574    -1.806243
 935.247222     2.980789    -5.529556    -1.695711
 935.247917     3.012320    -5.523003    -1.671963
 935.248611     2.880194    -5.532890    -1.814460
 935.249306     2.921455    -5.582497    -1.913209
 935.250000     2.911974    -5.705383    -1.992043
 935.250694     2.904909    -5.732994    -2.019726
 935.251389     2.855139    -5.791084    -2.026627
 935.252083     2.846811    -5.836304    -1.916846
 935.252778     2.775259    -5.817478    -1.818588
 935.253472     2.800611    -5.796089    -1.694716
 935.254167     2.634886    -5.896156    -1.570811
 935.254861     2.472956    -5.886894    -1.534661
 935.255556     2.470242    -5.857597    -1.455882
 935.256250     2.430420    -5.873692    -1.413118
 935.256944     2.356670    -5.835835    -1.308388
 935.257639     2.286150    -5.872955    -1.331374
 935.258333     2.335590    -5.832294    -1.551269
 935.259028     2.590233    -5.805840    -1.963123
 935.259722     2.664770    -5.858433    -2.192044
 935.260417     2.743385    -5.734539    -2.281604
 935.261111     2.880054    -5.511250    -2.303571
 935.261806     2.801905    -5.389973    -2.467773
 935.262500     2.832335    -5.369370    -2.604388
 935.263194     2.711542    -5.365105    -2.683861
 935.263889     2.603401    -5.487915    -2.750201
 935.264583     2.619888    -5.465080    -2.962908
 935.265278     2.771263    -5.464985    -3.068789
 935.265972     2.807465    -5.122829    -3.135901
 935.266667     2.767281    -4.931423    -3.140570
 935.267361     2.782360    -4.912323    -3.064279
 935.268056     2.897394    -4.890652    -3.123408
 935.268750     2.991783    -4.761086    -3.139023
 935.269444     3.242678    -4.913883    -3.192485
 935.270139     3.360682    -5.221352    -3.065480
 935.270833     3.118073    -5.198170    -2.984946
 935.271528     3.168175    -5.201927    -2.715698
 935.272222     3.211975    -5.240570    -2.569618
 935.272917     3.258245    -5.338802    -2.482261
 935.273611     3.113995    -5.292732    -2.431939
 935.274306     3.209560    -5.380138    -2.593338
 935.275000     3.206163    -5.427521    -2.599416
 935.275694     3.103636    -5.487240    -2.787758
 935.276389     3.229473    -5.336121    -2.857346
 935.277083     3.307119    -5.244240    -2.914893
 935.277778     3.412689    -5.182781    -2.966005
 935.278472     3.590387    -5.168209    -2.919325
 935.279167     3.604225    -5.232124    -2.997312
 935.279861     3.658127    -5.290913    -3.076526
 935.280556     3.780516    -5.389633    -3.058258
 935.281250     3.704996    -5.534409    -3.069143
 935.281944     3.781843    -5.682514    -3.027108
 935.282639     3.813463    -5.823402    -3.021566
 935.283333     3.838041    -5.982586    -2.958455
 935.284028     3.865955    -5.988373    -3.077196
 935.284722     3.961864    -5.890076    -3.001208
 935.285417     3.965160    -5.916973    -3.024613
 935.286111     3.617689    -6.096394    -2.963993
 935.286806     3.232050    -6.226978    -2.874526
 935.287500     3.661606    -5.919659    -3.010295
 935.288194     3.916706    -5.825832    -2.667133
 935.288889     3.959368    -5.914021    -2.596633
 935.289583     3.615425    -5.943138    -2.685480
 935.290278     3.589506    -5.891388    -2.741518
 935.290972     3.627686    -5.898296    -2.918463
 935.291667     3.587778    -5.887398    -2.968874
 935.292361     3.497581    -5.854153    -2.988926
 935.293056     3.489468    -5.743496    -3.085130
 935.293750     3.410334    -5.686607    -3.107343
 935.294444     3.547745    -5.473820    -3.283944
 935.295139     3.647635    -5.348881    -3.306689
 935.295833     3.772730    -5.358936    -3.296370
 935.296528     3.990881    -5.405933    -3.226139
 935.297222     4.437078    -5.281433    -3.107414
 935.297917     4.406557    -5.599529    -3.010124
 935.298611     4.515860    -5.580807    -3.041638
 935.299306     4.603348    -5.760258    -3.066602
 935.300000     4.536301    -5.771652    -3.071722
 935.300694     4.489042    -5.766457    -3.078290
 935.301389     4.462082    -5.789234    -3.102532
 935.302083     4.482780    -5.822186    -3.202855
 935.302778     4.574377    -5.770660    -3.109792
 935.303472     4.532019    -5.761147    -3.082570
 935.304167     4.418253    -5.766689    -3.035108
 935.304861     4.365046    -5.805218    -3.029110
 935.305556     4.322979    -5.776825    -3.064565
 935.306250     4.354271    -5.817909    -3.170374
 935.306944     4.341282    -5.854218    -3.191525
 935.307639     4.307238    -5.856304    -3.167826
 935.308333     4.301426    -5.839329    -3.099205
 935.309028     4.317060    -5.675003    -3.075808
 935.309722     4.159859    -5.673679    -3.168115
 935.310417     4.307867    -5.446224    -3.022760
 935.311111     4.587925    -5.280621    -3.184925
 935.311806     4.769684    -5.217762    -2.981025
 935.312500     4.884714    -5.208874    -3.003063
 935.313194     5.101849    -5.148178    -3.195475
 935.313889     5.007120    -5.067841    -3.050438
 935.314583     4.777184    -4.970184    -3.001240
 935.315278     4.581062    -4.988121    -2.885888
 935.315972     4.566172    -5.063541    -2.769101
 935.316667     4.514162    -5.021145    -2.718294
 935.317361     4.401470    -4.971893    -2.695891
 935.318056     4.427238    -4.997456    -2.719676
 935.318750     4.253782    -4.914501    -2.640981
 935.319444     4.198830    -4.894321    -2.671239
 935.320139     4.053846    -4.816551    -2.428057
 935.320833     4.137548    -4.794628    -2.446568
 935.321528     4.314259    -4.748768    -2.394713
 935.322222     4.438457    -4.746136    -2.417696
 935.322917     4.291290    -4.599369    -2.531472
 935.323611     4.231243    -4.593918    -2.388825
 935.324306     4.296692    -4.575272    -2.675553
 935.325000     4.335943    -4.554432    -2.582588
 935.325694     4.424711    -4.606464    -2.447406
 935.326389     4.448013    -4.589317    -2.274302
 935.327083     4.335978    -4.516304    -2.468573
 935.327778     4.376911    -4.504143    -2.399900
 935.328472     4.598116    -4.649719    -2.388141
 935.329167     4.359022    -4.597404    -1.960015
 935.329861     4.330545    -4.632263    -1.839292
 935.330556     4.274721    -4.658554    -1.881889
 935.331250     4.174442    -4.710087    -1.722668
 935.331944     4.108982    -4.762733    -1.642417
 935.332639     4.135986    -4.890697    -1.623697
 935.333333     4.396811    -4.938148    -1.622629
 935.334028     4.147442    -4.985840    -1.891598
 935.334722     4.293076    -4.973850    -2.005216
 935.335417     4.399128    -5.031269    -1.916151
 935.336111     4.324478    -4.857407    -1.898044
 935.336806     4.642454    -4.874233    -1.796750
 935.337500     4.605011    -4.739220    -1.824021
